"","fmtname","start","label"
"1398","DRDIFDCD",28500050,"GRAVY, GIBLET(INCL ANY POULTRY GRAVY W/PCS OF MEAT)"
"1399","DRDIFDCD",28500100,"GRAVY, MUSHROOM"
"1400","DRDIFDCD",28501010,"GRAVY, BEEF/MEAT, FAT FREE"
"1401","DRDIFDCD",28501110,"GRAVY, POULTRY, FAT FREE"
"1402","DRDIFDCD",28510010,"GRAVY/SAUCE, POULTRY FROM CHICKEN FRICASSEE, P.R."
"1403","DRDIFDCD",28510020,"GRAVY, MEAT-BASED, FROM PUERTO RICAN POT ROAST"
"1404","DRDIFDCD",28510030,"GRAVY, MEAT-BASED, FROM PUERTO RICAN BEEF STEW"
"1405","DRDIFDCD",28520000,"GRAVY/SAUCE,CHINESE(SOY SCE,STOCK/BOUILL,CRNSTRCH)"
"1406","DRDIFDCD",28522000,"MOLE POBLANA (SAUCE)"
"1407","DRDIFDCD",28522050,"MOLE VERDE (SAUCE)"
"1408","DRDIFDCD",31101010,"EGGS, WHOLE, RAW"
"1409","DRDIFDCD",31102000,"EGGS, WHOLE, COOKED, NS AS TO METHOD"
"1410","DRDIFDCD",31103000,"EGGS, WHOLE, BOILED"
"1411","DRDIFDCD",31104000,"EGGS, WHOLE, POACHED"
"1412","DRDIFDCD",31105000,"EGGS, WHOLE, FRIED (INCL SCRAMBLED, NO MILK ADDED)"
"1413","DRDIFDCD",31106010,"EGGS, WHOLE, BAKED, NO FAT ADDED"
"1414","DRDIFDCD",31106020,"EGGS, WHOLE, BAKED, FAT ADDED"
"1415","DRDIFDCD",31107000,"EGGS, WHOLE, PICKLED"
"1416","DRDIFDCD",31108010,"EGGS, WHITE ONLY, RAW"
"1417","DRDIFDCD",31109010,"EGGS, WHITE ONLY, COOKED"
"1418","DRDIFDCD",31110010,"EGG YOLK, ONLY, RAW"
"1419","DRDIFDCD",31111010,"EGG YOLK, ONLY, COOKED"
"1420","DRDIFDCD",32101000,"EGGS, CREAMED"
"1421","DRDIFDCD",32102000,"EGGS, DEVILED"
"1422","DRDIFDCD",32103000,"EGG SALAD"
"1423","DRDIFDCD",32104900,"EGG OMELET OR SCRAMBLED EGG, NS AS TO ADDED FAT"
"1424","DRDIFDCD",32104950,"EGG OMELET OR SCRAMBLED EGG, NO FAT ADDED"
"1425","DRDIFDCD",32105000,"EGG OMELET OR SCRAMBLED EGG, FAT ADDED"
"1426","DRDIFDCD",32105010,"EGG OMELET OR SCRAMBLED EGG, W/ CHEESE"
"1427","DRDIFDCD",32105020,"EGG OMELET OR SCRAMBLED EGG, W/ FISH"
"1428","DRDIFDCD",32105030,"EGG OMELET OR SCRAMBLED EGG, W/ HAM OR BACON"
"1429","DRDIFDCD",32105040,"EGG OMELET OR SCRAMBLED EGG, W/ DK GRN VEGETABLES"
"1430","DRDIFDCD",32105050,"EGG OMELET OR SCRAMBLED EGG, W/ VEG, NOT DK GRN"
"1431","DRDIFDCD",32105060,"EGG OMELET OR SCRAMBLED EGG, W/PEPPERS, ONION & HAM"
"1432","DRDIFDCD",32105070,"EGG OMELET OR SCRAMBLED EGG, W/ MUSHROOMS"
"1433","DRDIFDCD",32105080,"EGG OMELET OR SCRAMBLED EGG,W/CHEESE & HAM OR BACON"
"1434","DRDIFDCD",32105085,"EGG OMELET OR SCRAMBLED EGG,W/CHEESE, HAM OR BACON, & TOMATO"
"1435","DRDIFDCD",32105100,"EGG OMELET OR SCRAMBLED EGG, W/ POTATOES OR ONIONS"
"1436","DRDIFDCD",32105110,"EGG OMELET OR SCRAMBLED EGG, W/ BEEF (INCL W/ONION)"
"1437","DRDIFDCD",32105121,"EGG OMELET OR SCRAMBLED EGG, W/ SAUSAGE & CHEESE"
"1438","DRDIFDCD",32105122,"EGG OMELET OR SCRAMBLED EGG, W/ SAUSAGE"
"1439","DRDIFDCD",32105125,"EGG OMELET/SCRAMBLED EGG, W/ HOT DOGS"
"1440","DRDIFDCD",32105130,"EGG OMELET/SCR EGG,W/ONIONS, PEP, TOM & MUSHROOMS"
"1441","DRDIFDCD",32105160,"EGG OMELET OR SCRAMBLED EGG W/ CHORIZO"
"1442","DRDIFDCD",32105200,"EGG FOO YUNG, NFS"
"1443","DRDIFDCD",32105210,"CHICKEN EGG FOO YUNG"
"1444","DRDIFDCD",32105230,"SHRIMP EGG FOO YUNG"
"1445","DRDIFDCD",32120100,"EGG DESSERT, CUSTARD-LIKE, W/ WATER & SUGAR, P.R."
"1446","DRDIFDCD",32201000,"EGG SANDWICH, FRIED (INCLUDE EGG SANDWICH, NFS)"
"1447","DRDIFDCD",32202010,"EGG,CHEESE&HAM ON ENGLISH MUFFIN(INCL EGG MCMUFFIN)"
"1448","DRDIFDCD",32202020,"EGG, CHEESE, & HAM ON BISCUIT"
"1449","DRDIFDCD",32202030,"EGG, CHEESE & SAUSAGE ON ENGLISH MUFFIN"
"1450","DRDIFDCD",32202050,"EGG, CHEESE & SAUSAGE ON BISCUIT"
"1451","DRDIFDCD",32202060,"EGG & SAUSAGE ON BISCUIT"
"1452","DRDIFDCD",32202070,"EGG, CHEESE & BACON ON BISCUIT"
"1453","DRDIFDCD",32202110,"EGG & HAM ON BISCUIT"
"1454","DRDIFDCD",32202200,"EGG & CHEESE ON BISCUIT"
"1455","DRDIFDCD",32300100,"EGG DROP SOUP"
"1456","DRDIFDCD",32301100,"GARLIC EGG SOUP, P.R. (SOPA DE AJO)"
"1457","DRDIFDCD",32401000,"MERINGUES"
"1458","DRDIFDCD",33000100,"EGG SUBSTITUTE, NS AS TO POWDERED, FROZEN OR LIQUID"
"1459","DRDIFDCD",33102010,"SCRAMBLED EGGS, FROM POWDERED MIXTURE"
"1460","DRDIFDCD",33201010,"SCRAMBLED EGGS, FROM CHOLESTEROL-FREE FROZEN MIX"
"1461","DRDIFDCD",33201500,"SCRAMBLED EGG,CHOL-FREE FROZ MIXTURE,W/VEGETABLES"
"1462","DRDIFDCD",33301010,"SCRAMBLED EGGS, FROM PACKAGED LIQUID MIXTURE"
"1463","DRDIFDCD",41101000,"BEANS, DRY, COOKED, NS AS TO TYPE, NS ADDED FAT"
"1464","DRDIFDCD",41101010,"BEANS, DRY, COOKED, NS AS TO TYPE, ADDED FAT"
"1465","DRDIFDCD",41101020,"BEANS, DRY, COOKED, NS AS TO TYPE, NO FAT ADDED"
"1466","DRDIFDCD",41101100,"WHITE BEAN, DRY, COOKED, NS AS TO ADDED FAT"
"1467","DRDIFDCD",41101110,"WHITE BEAN, DRY, COOKED, FAT ADDED"
"1468","DRDIFDCD",41101120,"WHITE BEAN, DRY, COOKED, NO FAT ADDED"
"1469","DRDIFDCD",41102000,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS"
"1470","DRDIFDCD",41102010,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT ADDED"
"1471","DRDIFDCD",41102020,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, NO FAT"
"1472","DRDIFDCD",41102210,"FAVA BEANS, COOKED, FAT ADDED"
"1473","DRDIFDCD",41103000,"LIMA  BEANS, DRY, COOKED, NS AS TO ADDED FAT"
"1474","DRDIFDCD",41103010,"LIMA  BEANS, DRY, COOKED, FAT ADDED"
"1475","DRDIFDCD",41103020,"LIMA  BEANS, DRY, COOKED, NO FAT ADDED"
"1476","DRDIFDCD",41103050,"PINK BEANS, DRY, COOKED, NS AS TO FAT"
"1477","DRDIFDCD",41103060,"PINK BEANS, DRY, COOKED, NO FAT ADDED"
"1478","DRDIFDCD",41103070,"PINK BEANS, DRY, COOKED, FAT ADDED"
"1479","DRDIFDCD",41104000,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, FAT NS"
"1480","DRDIFDCD",41104010,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, FAT ADDED"
"1481","DRDIFDCD",41104020,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, NO FAT"
"1482","DRDIFDCD",41106000,"RED KIDNEY BEANS, DRY, COOKED, NS AS TO ADDED FAT"
"1483","DRDIFDCD",41106010,"RED KIDNEY BEANS, DRY, COOKED, FAT ADDED"
"1484","DRDIFDCD",41106020,"RED KIDNEY BEANS, DRY, COOKED, NO FAT ADDED"
"1485","DRDIFDCD",41107000,"SOYBEANS, COOKED, FAT NOT ADDED"
"1486","DRDIFDCD",41201010,"BAKED BEANS, NFS"
"1487","DRDIFDCD",41201020,"BAKED BEANS W/ TOMATO SAUCE"
"1488","DRDIFDCD",41201040,"BAKED BEAN W/ PORK & SWEET SAUCE"
"1489","DRDIFDCD",41202020,"CHILI BEANS, BARBECUE BEANS, RANCH OR MEXICAN STYLE"
"1490","DRDIFDCD",41203020,"KIDNEY BEAN SALAD"
"1491","DRDIFDCD",41204020,"BOSTON BAKED BEANS"
"1492","DRDIFDCD",41205010,"REFRIED BEANS"
"1493","DRDIFDCD",41205020,"REFRIED BEANS W/ CHEESE"
"1494","DRDIFDCD",41205030,"REFRIED BEANS W/ MEAT"
"1495","DRDIFDCD",41205050,"BEAN DIP, W/ REFRIED BEANS"
"1496","DRDIFDCD",41205070,"HUMMUS"
"1497","DRDIFDCD",41205100,"BLACK BEAN SAUCE"
"1498","DRDIFDCD",41206030,"BEANS & FRANKS"
"1499","DRDIFDCD",41207030,"BEANS, DRY, COOKED, W/ GROUND BEEF"
"1500","DRDIFDCD",41208030,"PORK & BEANS"
"1501","DRDIFDCD",41210090,"STEWED BEANS W/ PORK, TOMATOES, & CHILI PEPPERS, MEXICAN"
"1502","DRDIFDCD",41210100,"STEWED RED BEANS, DRY, P.R."
"1503","DRDIFDCD",41301010,"COWPEAS, DRY, COOKED, FAT ADDED"
"1504","DRDIFDCD",41301020,"COWPEAS, DRY, COOKED, NO FAT ADDED"
"1505","DRDIFDCD",41302000,"CHICKPEAS, DRY, COOKED, NS AS TO ADDED FAT"
"1506","DRDIFDCD",41302010,"CHICKPEAS, DRY, COOKED, FAT ADDED"
"1507","DRDIFDCD",41302020,"CHICKPEAS, DRY, COOKED, NO FAT ADDED"
"1508","DRDIFDCD",41303000,"GREEN/YELLOW SPLIT PEAS, DRY, COOKED, NO FAT ADDED"
"1509","DRDIFDCD",41303010,"GREEN OR YELLOW SPLIT PEAS, DRY, COOKED, FAT ADDED"
"1510","DRDIFDCD",41304130,"COWPEAS, DRY, COOKED W/ PORK"
"1511","DRDIFDCD",41304980,"LENTILS, DRY, COOKED, NS AS TO ADDED FAT"
"1512","DRDIFDCD",41304990,"LENTILS, DRY, COOKED, FAT ADDED"
"1513","DRDIFDCD",41305000,"LENTILS, DRY, COOKED, NO FAT ADDED"
"1514","DRDIFDCD",41410010,"SOY NUTS"
"1515","DRDIFDCD",41420010,"SOYBEAN CURD"
"1516","DRDIFDCD",41420050,"SOYBEAN CURD CHEESE"
"1517","DRDIFDCD",41420250,"HOISIN SAUCE"
"1518","DRDIFDCD",41420300,"SOY SAUCE"
"1519","DRDIFDCD",41420350,"SOY SAUCE, REDUCED SODIUM"
"1520","DRDIFDCD",41420380,"TOFU YOGURT"
"1521","DRDIFDCD",41420400,"TERIYAKI SAUCE (INCLUDE ORIENTAL BARBECUE SAUCE)"
"1522","DRDIFDCD",41420410,"TERIYAKI SAUCE, REDUCED SODIUM"
"1523","DRDIFDCD",41420450,"WORCESTERSHIRE SAUCE"
"1524","DRDIFDCD",41430000,"PROTEIN POWDER, NFS"
"1525","DRDIFDCD",41430010,"PROTEIN SUPPLEMENT, POWDERED"
"1526","DRDIFDCD",41430310,"PROTEIN DIET POWDER W/ SOY & CASEIN"
"1527","DRDIFDCD",41435010,"HIGH PROTEIN BAR, SOY BASE"
"1528","DRDIFDCD",41435110,"HIGH PROTEIN BAR, CANDY-LIKE, SOY & MILK BASE"
"1529","DRDIFDCD",41440010,"MEAL REPLACEMENT/SUPPLEMENT, LIQUID, HI PROTEIN"
"1530","DRDIFDCD",41440020,"ENSURE W/ FIBER, LIQUID"
"1531","DRDIFDCD",41440050,"ENSURE PLUS LIQUID NUTRITION"
"1532","DRDIFDCD",41480000,"TOFU FROZEN DESSERT, NOT CHOCOLATE (INCL TOFUTTI)"
"1533","DRDIFDCD",41480010,"TOFU FROZEN DESSERT, CHOCOLATE (INCLUDE TOFUTTI)"
"1534","DRDIFDCD",41601010,"BEAN SOUP, NFS"
"1535","DRDIFDCD",41601020,"BEAN W/ BACON OR PORK SOUP"
"1536","DRDIFDCD",41601030,"BLACK BEAN SOUP"
"1537","DRDIFDCD",41601040,"LIMA BEAN SOUP"
"1538","DRDIFDCD",41601070,"SOYBEAN SOUP, MISO BROTH"
"1539","DRDIFDCD",41601080,"PINTO BEAN SOUP"
"1540","DRDIFDCD",41601090,"BEAN SOUP W/ MACARONI (INCL PASTA E FAGIOLI)"
"1541","DRDIFDCD",41601110,"BEAN & HAM SOUP, CHUNKY STYLE (INCL CAMPBELL'S OLD"
"1542","DRDIFDCD",41601130,"BEAN SOUP, MIXED BEANS (INCL 15-BEAN SOUP)"
"1543","DRDIFDCD",41601140,"BEAN SOUP, HOME RECIPE"
"1544","DRDIFDCD",41601150,"BEAN SOUP W/ VEG & RICE, CAN, RED SODIUM, W/ WATER/RTS"
"1545","DRDIFDCD",41601170,"BEAN & RICE SOUP"
"1546","DRDIFDCD",41601180,"BEAN & HAM SOUP, HOME RECIPE"
"1547","DRDIFDCD",41601200,"LIQUID FROM STEWED KIDNEY BEANS, P.R."
"1548","DRDIFDCD",41602010,"CHUNKY PEA & HAM SOUP"
"1549","DRDIFDCD",41602030,"SPLIT PEA & HAM SOUP"
"1550","DRDIFDCD",41602050,"SPLIT PEA SOUP"
"1551","DRDIFDCD",41602070,"SPLIT PEA SOUP, CAN, REDUCED SODIUM, W/ WATER/RTS"
"1552","DRDIFDCD",41603010,"LENTIL SOUP"
"1553","DRDIFDCD",41810200,"BACON STRIP, MEATLESS"
"1554","DRDIFDCD",41810250,"BACON BITS, MEATLESS"
"1555","DRDIFDCD",41810400,"BREAKFAST LINK,PATTY,/SLICE, MEATLESS"
"1556","DRDIFDCD",41810600,"CHICKEN, MEATLESS NFS"
"1557","DRDIFDCD",41811400,"FRANKFURTER OR HOT DOG, MEATLESS"
"1558","DRDIFDCD",41811600,"LUNCHEON SLICE,MEATLESS-BEEF,CHICKEN,SALAM / TURKEY"
"1559","DRDIFDCD",41811900,"SOYBURGER, MEATLESS, NO BUN"
"1560","DRDIFDCD",41811910,"VEGGIE BURGER/PATTY, MEATLESS, NO BUN"
"1561","DRDIFDCD",41811950,"SWISS STEAK, W/ GRAVY, MEATLESS"
"1562","DRDIFDCD",41812450,"VEGETARIAN CHILI (MADE W/ MEAT SUBSTITUTE)"
"1563","DRDIFDCD",41812900,"VEGETARIAN MEAT LOAF OR PATTIES"
"1564","DRDIFDCD",42100100,"ALMONDS, NFS"
"1565","DRDIFDCD",42101000,"ALMONDS, UNROASTED"
"1566","DRDIFDCD",42101100,"ALMONDS, ROASTED"
"1567","DRDIFDCD",42101200,"ALMONDS, DRY ROASTED"
"1568","DRDIFDCD",42101210,"ALMONDS, DRY ROASTED, W/O SALT"
"1569","DRDIFDCD",42101350,"ALMONDS, HONEY-ROASTED"
"1570","DRDIFDCD",42102000,"BRAZIL NUTS"
"1571","DRDIFDCD",42104000,"CASHEW NUTS, NFS"
"1572","DRDIFDCD",42104100,"CASHEW NUTS, ROASTED"
"1573","DRDIFDCD",42104110,"CASHEW NUTS, ROASTED, W/O SALT"
"1574","DRDIFDCD",42104200,"CASHEW NUTS, DRY ROASTED"
"1575","DRDIFDCD",42104500,"CASHEW NUTS, HONEY-ROASTED"
"1576","DRDIFDCD",42105000,"CHESTNUTS, ROASTED"
"1577","DRDIFDCD",42106000,"COCONUT MEAT, FRESH"
"1578","DRDIFDCD",42106020,"COCONUT MEAT, DRIED, SWEETENED, SHREDDED"
"1579","DRDIFDCD",42107000,"FILBERTS, HAZELNUTS"
"1580","DRDIFDCD",42109100,"MACADAMIA NUTS, ROASTED"
"1581","DRDIFDCD",42110000,"MIXED NUTS, NFS"
"1582","DRDIFDCD",42110100,"MIXED NUTS, ROASTED, W/ PEANUTS"
"1583","DRDIFDCD",42110150,"MIXED NUTS, ROASTED, W/O PEANUTS"
"1584","DRDIFDCD",42110200,"MIXED NUTS, DRY ROASTED"
"1585","DRDIFDCD",42110300,"MIXED NUTS, HONEY-ROASTED, WITH PEANUTS"
"1586","DRDIFDCD",42110500,"MIXED NUTS, IN SHELL"
"1587","DRDIFDCD",42111000,"PEANUTS, NFS"
"1588","DRDIFDCD",42111010,"PEANUTS, IN SHELL, NFS, SHELL NOT EATEN"
"1589","DRDIFDCD",42111030,"PEANUTS, BOILED"
"1590","DRDIFDCD",42111100,"PEANUTS, ROASTED, SALTED"
"1591","DRDIFDCD",42111110,"PEANUTS, ROASTED, W/O SALT"
"1592","DRDIFDCD",42111200,"PEANUTS, DRY ROASTED, SALTED"
"1593","DRDIFDCD",42111210,"PEANUTS, DRY ROASTED, W/O SALT"
"1594","DRDIFDCD",42111500,"PEANUTS, HONEY ROASTED (INCL BEERNUTS)"
"1595","DRDIFDCD",42112000,"PECANS"
"1596","DRDIFDCD",42113000,"PINE NUTS (PIGNOLIAS)"
"1597","DRDIFDCD",42114000,"PISTACHIO NUTS, UNROASTED"
"1598","DRDIFDCD",42114100,"PISTACHIO NUTS, ROASTED, SALTED"
"1599","DRDIFDCD",42116000,"WALNUTS"
"1600","DRDIFDCD",42202000,"PEANUT BUTTER"
"1601","DRDIFDCD",42202010,"PEANUT BUTTER, LOW SODIUM"
"1602","DRDIFDCD",42202100,"PEANUT BUTTER, REDUCED SODIUM"
"1603","DRDIFDCD",42202150,"PEANUT BUTTER, REDUCED FAT"
"1604","DRDIFDCD",42202200,"PEANUT BUTTER, VITAMIN & MINERAL FORTIFIED"
"1605","DRDIFDCD",42203000,"PEANUT BUTTER & JELLY"
"1606","DRDIFDCD",42204050,"PEANUT SAUCE"
"1607","DRDIFDCD",42204100,"BROWN NUT GRAVY ( MEATLESS)"
"1608","DRDIFDCD",42301010,"PEANUT BUTTER SANDWICH"
"1609","DRDIFDCD",42302010,"PEANUT BUTTER & JELLY SANDWICH"
"1610","DRDIFDCD",42401010,"COCONUT MILK"
"1611","DRDIFDCD",42402010,"COCONUT CREAM, CANNED, SWEETENED (INCL COCO LOPEZ)"
"1612","DRDIFDCD",42501000,"NUT MIXTURE W/ DRIED FRUIT & SEEDS"
"1613","DRDIFDCD",43101100,"PUMPKIN & SQUASH SEEDS, HULLED, ROASTED, SALTED"
"1614","DRDIFDCD",43102000,"SUNFLOWER SEEDS, HULLED, UNROASTED"
"1615","DRDIFDCD",43102100,"SUNFLOWER SEEDS, HULLED, ROASTED, SALTED"
"1616","DRDIFDCD",43102110,"SUNFLOWER SEEDS, HULLED, ROASTED, W/O SALT"
"1617","DRDIFDCD",43102200,"SUNFLOWER SEEDS, HULLED, DRY ROASTED"
"1618","DRDIFDCD",43103000,"SESAME SEEDS (INCLUDE TOASTED)"
"1619","DRDIFDCD",43103100,"SESAME SAUCE"
"1620","DRDIFDCD",43105200,"PSYLLIUM SEED, HUSKS"
"1621","DRDIFDCD",43107000,"MIXED SEEDS"
"1622","DRDIFDCD",44201000,"CAROB CHIPS"
"1623","DRDIFDCD",44202000,"CAROB SYRUP"
"1624","DRDIFDCD",50010000,"FLOUR, WHITE (INCLUDE FLOUR, NFS)"
"1625","DRDIFDCD",51000100,"BREAD, NS AS TO MAJOR FLOUR"
"1626","DRDIFDCD",51000110,"TOAST, NS AS TO MAJOR FLOUR"
"1627","DRDIFDCD",51000180,"BREAD, HOMEMADE/PURCH AT A BAKERY, NS AS TO FLOUR"
"1628","DRDIFDCD",51000200,"ROLL, NS AS TO MAJOR FLOUR"
"1629","DRDIFDCD",51000230,"ROLL, NS AS TO MAJOR FLOUR, TOASTED"
"1630","DRDIFDCD",51000300,"ROLL, HARD, NS AS TO MAJOR FLOUR"
"1631","DRDIFDCD",51101000,"BREAD, WHITE"
"1632","DRDIFDCD",51101010,"BREAD, WHITE, TOASTED"
"1633","DRDIFDCD",51101050,"BREAD, WHITE, HOMEMADE OR PURCHASED AT A BAKERY"
"1634","DRDIFDCD",51101060,"BREAD, WHITE, HOMEMADE OR PURCH AT A BAKERY TOASTED"
"1635","DRDIFDCD",51102010,"BREAD, WHITE W/ WHOLE WHEAT SWIRL"
"1636","DRDIFDCD",51102020,"BREAD, WHITE W/ WHOLE WHEAT SWIRL, TOASTED"
"1637","DRDIFDCD",51105010,"BREAD, CUBAN (INCLUDE SPANISH, PORTUGUESE)"
"1638","DRDIFDCD",51105040,"BREAD, CUBAN, TOASTED (INCLUDE SPANISH, PORTUGUESE)"
"1639","DRDIFDCD",51106200,"BREAD, LARD, P.R. (PAN DE MANTECA)"
"1640","DRDIFDCD",51107010,"BREAD, FRENCH OR VIENNA"
"1641","DRDIFDCD",51107040,"BREAD, FRENCH OR VIENNA, TOASTED"
"1642","DRDIFDCD",51109010,"BREAD, ITALIAN, GRECIAN, ARMENIAN"
"1643","DRDIFDCD",51109040,"BREAD, ITALIAN, GRECIAN, ARMENIAN, TOASTED"
"1644","DRDIFDCD",51109100,"BREAD, PITA"
"1645","DRDIFDCD",51109110,"BREAD, PITA, TOASTED"
"1646","DRDIFDCD",51111040,"BREAD, CHEESE, TOASTED (INCLUDE ONION CHEESE)"
"1647","DRDIFDCD",51113010,"BREAD, CINNAMON"
"1648","DRDIFDCD",51113100,"BREAD, CINNAMON, TOASTED"
"1649","DRDIFDCD",51119010,"BREAD, EGG, CHALLAH"
"1650","DRDIFDCD",51119040,"BREAD, EGG, CHALLAH, TOASTED"
"1651","DRDIFDCD",51119100,"BREAD, LOWFAT, 98% FAT FREE"
"1652","DRDIFDCD",51119110,"BREAD, LOWFAT, 98% FAT FREE, TOASTED"
"1653","DRDIFDCD",51121010,"BREAD, GARLIC"
"1654","DRDIFDCD",51121040,"BREAD, GARLIC, TOASTED (INCLUDE TEXAS TOAST)"
"1655","DRDIFDCD",51122000,"BREAD, REDUCED CALORIE/HIGH FIBER"
"1656","DRDIFDCD",51122010,"BREAD, REDUCED CALORIE/HIGH FIBER, TOASTED"
"1657","DRDIFDCD",51122060,"BREAD, REDUCED CALORIE/HIGH FIBER, ITALIAN,TOASTED"
"1658","DRDIFDCD",51122300,"BREAD, WHITE, SPECIAL FORMULA, ADDED FIBER"
"1659","DRDIFDCD",51123020,"BREAD, HIGH PROTEIN, TOASTED"
"1660","DRDIFDCD",51127010,"BREAD, POTATO"
"1661","DRDIFDCD",51127020,"BREAD, POTATO, TOASTED"
"1662","DRDIFDCD",51129010,"BREAD, RAISIN"
"1663","DRDIFDCD",51129020,"BREAD, RAISIN, TOASTED"
"1664","DRDIFDCD",51130520,"BREAD, WHITE, LOW SODIUM/NO SALT, TOASTED"
"1665","DRDIFDCD",51133010,"BREAD, SOUR DOUGH"
"1666","DRDIFDCD",51133020,"BREAD, SOUR DOUGH, TOASTED"
"1667","DRDIFDCD",51135000,"BREAD, VEGETABLE"
"1668","DRDIFDCD",51140100,"BREAD  DOUGH, FRIED"
"1669","DRDIFDCD",51150000,"ROLL, WHITE, SOFT"
"1670","DRDIFDCD",51150100,"ROLL, WHITE, SOFT, TOASTED"
"1671","DRDIFDCD",51151060,"ROLL, WHITE, SOFT, HOMEMADE/PURCH AT A BAKERY"
"1672","DRDIFDCD",51152000,"ROLL, WHITE, SOFT, REDUCED CALORIE/ HIGH FIBER"
"1673","DRDIFDCD",51153000,"ROLL, WHITE, HARD"
"1674","DRDIFDCD",51153010,"ROLL, WHITE, HARD, TOASTED"
"1675","DRDIFDCD",51154550,"ROLL, EGG BREAD"
"1676","DRDIFDCD",51154600,"ROLL, CHEESE"
"1677","DRDIFDCD",51155000,"ROLL, FRENCH OR VIENNA"
"1678","DRDIFDCD",51155010,"ROLL, FRENCH OR VIENNA, TOASTED"
"1679","DRDIFDCD",51156500,"ROLL, GARLIC"
"1680","DRDIFDCD",51157000,"ROLL, HOAGIE, SUBMARINE,"
"1681","DRDIFDCD",51157010,"ROLL, HOAGIE, SUBMARINE, TOASTED"
"1682","DRDIFDCD",51158100,"ROLL, MEXICAN, BOLILLO"
"1683","DRDIFDCD",51159000,"ROLL, SOUR DOUGH"
"1684","DRDIFDCD",51160000,"ROLL, SWEET"
"1685","DRDIFDCD",51160010,"ROLL, SWEET, TOASTED"
"1686","DRDIFDCD",51160100,"ROLL, SWEET, CINNAMON BUN, NO FROSTING"
"1687","DRDIFDCD",51160110,"ROLL, SWEET, CINNAMON BUN, FROSTED"
"1688","DRDIFDCD",51161000,"ROLL, SWEET, W/ FRUIT, NO FROSTING"
"1689","DRDIFDCD",51161020,"ROLL, SWEET, W/ FRUIT, FROSTED"
"1690","DRDIFDCD",51161030,"ROLL, SWEET, W/ FRUIT, FROSTED, DIET"
"1691","DRDIFDCD",51161050,"ROLL, SWEET, W/ NUTS, FROSTED"
"1692","DRDIFDCD",51161070,"ROLL, SWEET, W/ FRUIT, FROSTED, FAT FREE"
"1693","DRDIFDCD",51161200,"ROLL, SWEET, W/ NUTS, NO FROSTING"
"1694","DRDIFDCD",51161250,"ROLL, SWEET, NO TOPPING, MEXICAN (PAN DULCE)"
"1695","DRDIFDCD",51161260,"ROLL SWEET, CRUMB TOPPING, MEXICAN (PAN DULCE)"
"1696","DRDIFDCD",51161270,"ROLL, SWEET, SUGAR TOPPING, MEXICAN  (PAN DULCE)"
"1697","DRDIFDCD",51161280,"ROLL,SWEET,W/ RAISINS & ICING,MEXICAN (PAN DULCE)"
"1698","DRDIFDCD",51165000,"COFFEE CAKE, YEAST TYPE"
"1699","DRDIFDCD",51165060,"COFFEE CAKE, YEAST, HOMEMADE/PURCH AT A BAKERY"
"1700","DRDIFDCD",51165100,"COFFEE CAKE, YEAST TYPE, FAT FREE, CHOL FREE, W/ FRUIT"
"1701","DRDIFDCD",51166000,"CROISSANT"
"1702","DRDIFDCD",51166200,"CROISSANT, CHOCOLATE"
"1703","DRDIFDCD",51180010,"BAGEL"
"1704","DRDIFDCD",51180020,"BAGEL, TOASTED"
"1705","DRDIFDCD",51180030,"BAGEL, W/ RAISINS"
"1706","DRDIFDCD",51180040,"BAGEL, W/ RAISINS, TOASTED"
"1707","DRDIFDCD",51180080,"BAGEL W/ FRUIT OTHER THAN RAISINS"
"1708","DRDIFDCD",51180090,"BAGEL W/ FRUIT OTHER THAN RAISINS, TOASTED"
"1709","DRDIFDCD",51182010,"BREAD, STUFFING (INCLUDE HOMEMADE; STUFFING, NFS)"
"1710","DRDIFDCD",51182020,"BREAD STUFFING W/ EGG"
"1711","DRDIFDCD",51184000,"BREAD STICK, HARD"
"1712","DRDIFDCD",51184010,"BREAD STICK, SOFT"
"1713","DRDIFDCD",51184030,"BREAD STICK, SOFT, PREP W/ GARLIC & PARMESAN CHEESE"
"1714","DRDIFDCD",51185000,"CROUTONS"
"1715","DRDIFDCD",51186010,"MUFFIN, ENGLISH (INCLUDE SOUR DOUGH)"
"1716","DRDIFDCD",51186020,"MUFFIN, ENGLISH, TOASTED"
"1717","DRDIFDCD",51186100,"MUFFIN, ENGLISH, W/ RAISINS"
"1718","DRDIFDCD",51186120,"MUFFIN, ENGLISH, W/ RAISINS, TOASTED"
"1719","DRDIFDCD",51186180,"MUFFIN, ENGLISH, W/ FRUIT OTHER THAN RAISINS, TSTD"
"1720","DRDIFDCD",51187000,"MELBA TOAST"
"1721","DRDIFDCD",51188500,"ZWIEBACK TOAST (INCL RUSK)"
"1722","DRDIFDCD",51201010,"BREAD, 100% WHOLE WHEAT"
"1723","DRDIFDCD",51201020,"BREAD, 100% WHOLE WHEAT, TOASTED"
"1724","DRDIFDCD",51201060,"BREAD, 100% WHOLE WHEAT, HOME-MADE"
